user_id,full_name,pan_masked,pan_valid,aadhaar_masked,aadhaar_valid,date_of_birth,city,state,monthly_income,income_was_negative,income_missing,occupation,signup_timestamp,kyc_status,risk_segment,risk_segment_missing
USR19014,Anika Bedi,UDXXXXXX9D,True,XXXXXXXXXXXX,False,1968-07-17,Hyderabad,Telangana,63809.0,False,False,Freelancer,,VERIFIED,,True
USR67371,Nathan Patil,MDXXXXXX8J,True,XXXXXXXX18XX,False,1973-07-12,Amritsar,Punjab,27715.0,False,False,Retired,,VERIFIED,,True
USR68965,Bimala Morar,FZXXXXXX1U,True,XXXXXXXX8749,True,1988-12-02,Kolkata,West Bengal,,False,True,Business Owner,,VERIFIED,LOW,False
USR82164,Faris Mitter,VMXXXXXX3X,False,XXXXXXXX4572,False,,Delhi,Delhi,31131.0,False,False,Freelancer,,VERIFIED,LOW,False
USR64041,Radha Nadig,CYXXXXXX6Q,True,XXXXXXXX6611,True,,Jalandhar,Punjab,28428.0,False,False,Business Owner,,PENDING,LOW,False
USR12104,Ishani Nigam,PYXXXXXX6U,True,XXXXXXXX4759,True,,Hyderabad,Telangana,18437.0,False,False,Gig Worker,,PENDING,LOW,False
USR26845,Bachittar Dugal,EAXXXXXX1X,False,XXXXXXXX6618,True,,Ludhiana,Punjab,35160.0,False,False,Farmer,,REJECTED,MEDIUM,False
USR23316,Gaurang Kannan,XUXXXXXX3R,True,XXXXXXXX3232,True,2000-08-16,Hyderabad,Telangana,,False,True,Self Employed,,VERIFIED,LOW,False
USR43135,R0nith Grewa1,ZHXXXXXX5W,True,XXXXXXXX3342,True,1977-12-31,Amritsar,Punjab,,False,True,Gig Worker,,PENDING,LOW,False
USR39665,Prisha Cheema,NZXXXXXX7D,True,XXXXXXXXXXXX,False,1979-03-21,Mumbai,Maharashtra,,False,True,Freelancer,,PENDING,LOW,False
USR15590,Suhani Mukherjee,ARXXXXXX9I,True,XXXXXXXX3399,True,,Amritsar,Punjab,23731.0,False,False,Self Employed,,VERIFIED,LOW,False
USR29304,Pushti Sahota,IIXXXXXX4S,True,XXXXXXXX7679,True,1978-01-14,Pune,Maharashtra,,False,True,Business Owner,,VERIFIED,MEDIUM,False
USR34267,Saumya Agate,UOXXXXXX5L,True,XXXXXXXX4288,True,,Ludhiana,Punjab,32635.0,False,False,Salaried,,VERIFIED,LOW,False
USR44644,Ayaan Gu1ati,QKXXXXXX2W,True,XXXXXXXX9538,True,1985-09-11,Jalandhar,Punjab,,False,True,Self Employed,,PENDING,MEDIUM,False
USR84725,Faqid Dugar,SHXXXXXX3F,True,XXXXXXXX7060,True,,Mumbai,Maharashtra,41371.0,False,False,Salaried,,VERIFIED,LOW,False
USR68624,Janaki Tailor,1TXXXXXX4X,False,XXXXXXXX7953,True,1983-06-27,Pune,Maharashtra,23599.0,False,False,Self Employed,,VERIFIED,,True
USR12689,Krisha Chaudhary,YPXXXXXX5Q,True,XXXXXXXX89XX,False,,Bengaluru,Karnataka,47592.0,False,False,Business Owner,,PENDING,LOW,False
USR61355,Harita Peri,KKXXXXXX9W,True,XXXXXXXX4116,True,,Kolkata,West Bengal,40841.0,False,False,Self Employed,,VERIFIED,LOW,False
USR15744,Ganga Doshi,GOXXXXXX1Q,True,XXXXXXXX5261,True,1966-03-23,Jalandhar,Punjab,79056.0,False,False,Freelancer,,VERIFIED,,True
USR48295,BALENDRA BASU,ZLXXXXXX7O,True,XXXXXXXX5024,True,1967-07-26,Delhi,Delhi,,False,True,Retired,,VERIFIED,LOW,False
USR63870,Devansh Baria,JXXXXXXX3R,True,XXXXXXXX7673,True,1991-09-06,Hyderabad,Telangana,,False,True,Salaried,,VERIFIED,MEDIUM,False
USR11864,CHAITALY SHETTY,FKXXXXXX5M,True,XXXXXXXX4981,True,1973-07-25,Hyderabad,Telangana,14212.0,False,False,Retired,,REJECTED,,True
USR28971,vanya garde,VMXXXXXX5Q,True,XXXXXXXX8564,False,1975-02-26,Mumbai,Maharashtra,9926.0,True,False,Unemployed,,PENDING,,True
USR43238,Panini Shankar,EXXXXXXX9O,True,XXXXXXXX0941,True,,Kolkata,West Bengal,46552.0,False,False,Salaried,,VERIFIED,HIGH,False
USR54273,David B0rde,WDXXXXXX5X,False,XXXXXXXX7461,True,1985-12-31,Kolkata,West Bengal,,False,True,Business Owner,,PENDING,LOW,False
USR34821,Osha Wagle,IXXXXXXX6C,True,XXXXXXXX2997,True,,Lucknow,Uttar Pradesh,20365.0,False,False,Gig Worker,,VERIFIED,MEDIUM,False
USR14395,EKANTA DAS,GVXXXXXX5R,True,XXXXXXXX6122,True,1985-12-01,Bengaluru,Karnataka,,False,True,Self Employed,,REJECTED,LOW,False
USR62013,Udyati Bajaj,PEXXXXXX1C,True,XXXXXXXX6618,True,1981-01-26,Ludhiana,Punjab,22200.0,False,False,Self Employed,,VERIFIED,,True
USR35073,aradhana dhaliwal,UTXXXXXX5W,True,XXXXXXXX9358,True,,Delhi,Delhi,38513.0,False,False,Unemployed,,VERIFIED,LOW,False
USR20760,Hemangini Aur0ra,SIXXXXXX2V,True,XXXXXXXX1257,True,2007-04-19,Bengaluru,Karnataka,,False,True,Freelancer,,VERIFIED,LOW,False
USR87168,aachal nanda,PSXXXXXX9A,True,XXXXXXXX78XX,False,,Kolkata,West Bengal,9093.0,False,False,Self Employed,,VERIFIED,MEDIUM,False
USR69383,Imaran Rau,FUXXXXXX7D,True,XXXXXXXX5528,True,,Chennai,Tamil Nadu,11504.0,False,False,Gig Worker,,PENDING,MEDIUM,False
USR99159,Samuel Bala,JCXXXXXX8D,True,XXXXXXXX2302,True,2005-09-02,Jaipur,Rajasthan,,False,True,Self Employed,,VERIFIED,LOW,False
USR29588,Anay Jani,YTXXXXXX4O,True,XXXXXXXX6349,True,,Delhi,Delhi,39149.0,False,False,Self Employed,,PENDING,HIGH,False
USR26682,Atharv Shankar,WGXXXXXX7W,True,XXXXXXXX2315,True,1991-03-30,Chennai,Tamil Nadu,15398.0,False,False,Retired,,VERIFIED,,True
USR10342,ONVEER BARAD,NUXXXXXX6F,True,XXXXXXXX5481,True,1994-04-07,Lucknow,Uttar Pradesh,34469.0,False,False,Unemployed,,PENDING,,True
USR72857,Amol Khosla,YDXXXXXX1W,True,XXXXXXXX1581,True,1985-09-21,Mumbai,Maharashtra,,False,True,Student,,VERIFIED,MEDIUM,False
USR10341,Daksha Khare,VKXXXXXX9O,True,XXXXXXXX1673,True,,Pune,Maharashtra,59899.0,False,False,Unemployed,,VERIFIED,MEDIUM,False
USR77458,faqid srivastava,YPXXXXXX9T,True,XXXXXXXX6188,True,1964-12-29,Hyderabad,Telangana,,False,True,Business Owner,,PENDING,LOW,False
USR13975,DIPTA SHANKAR,MUXXXXXX3Y,True,XXXXXXXX1290,True,1974-08-20,Lucknow,Uttar Pradesh,,False,True,Freelancer,,PENDING,MEDIUM,False
USR21075,Bachittar Aurora,AUXXXXXX5X,False,XXXXXXXX7862,True,1990-07-25,Ludhiana,Punjab,20307.0,False,False,Self Employed,,VERIFIED,,True
USR35278,Yauvani Bala,BUXXXXXX3Y,True,XXXXXXXX9221,True,2000-11-07,Jalandhar,Punjab,,False,True,Salaried,,PENDING,LOW,False
USR14905,Qadim Tak,BCXXXXXX1D,True,XXXXXXXX3635,True,,Chennai,Tamil Nadu,24408.0,False,False,Salaried,,PENDING,LOW,False
USR35219,Hiral Krishnamurthy,OZXXXXXX3P,True,XXXXXXXX1001,True,,Jaipur,Rajasthan,32500.0,False,False,Farmer,,PENDING,HIGH,False
USR81112,Yashvi Chandra,BLXXXXXX6P,True,XXXXXXXX1101,True,2002-02-15,Jalandhar,Punjab,,False,True,Salaried,,VERIFIED,LOW,False
USR76388,Tarak D’A1ia,TQXXXXXX5F,True,XXXXXXXX2714,True,,Kolkata,West Bengal,16769.0,False,False,Unemployed,,VERIFIED,LOW,False
USR65530,fiyaz khare,IAXXXXXX7X,False,XXXXXXXX0968,True,2003-06-17,Kolkata,West Bengal,,False,True,Freelancer,,VERIFIED,LOW,False
USR18343,Oeshi Yogi,KWXXXXXX0I,True,XXXXXXXX6019,True,1969-02-18,Delhi,Delhi,,False,True,Unemployed,,VERIFIED,LOW,False
USR30843,Pahal Kakar,FHXXXXXX5D,False,XXXXXXXX7134,False,1986-09-05,Ludhiana,Punjab,37686.0,False,False,Student,,VERIFIED,,True
USR65463,Balendra Rege,LXXXXXXX4T,True,XXXXXXXX8798,True,1975-08-29,Lucknow,Uttar Pradesh,,False,True,Farmer,,PENDING,LOW,False
USR54349,Shivansh Shenoy,UPXXXXXX2H,True,XXXXXXXX9310,True,1963-07-07,Mumbai,Maharashtra,,False,True,Freelancer,,VERIFIED,LOW,False
USR93508,Rajata Kota,KAXXXXXX2W,True,XXXXXXXXXXXX,False,1990-10-30,Delhi,Delhi,,False,True,Farmer,,PENDING,LOW,False
USR47316,Pranee1 Chaha1,BHXXXXXX6X,True,XXXXXXXX6168,True,,Lucknow,Uttar Pradesh,37884.0,False,False,Retired,,PENDING,LOW,False
USR86388,Nathan Murthy,VSXXXXXX6H,True,XXXXXXXX3778,True,1997-12-11,Delhi,Delhi,,False,True,Freelancer,,VERIFIED,MEDIUM,False
USR99550,Chandani Ahluwalia,PHXXXXXX2X,False,XXXXXXXXXXXX,False,1988-12-19,Delhi,Delhi,61388.0,False,False,Self Employed,,PENDING,,True
USR65010,LAVANYA NIGAM,EJXXXXXX9M,True,XXXXXXXX6269,True,2006-11-14,Amritsar,Punjab,,False,True,Freelancer,,VERIFIED,LOW,False
USR91718,Gayathri Kala,XBXXXXXX7G,True,XXXXXXXX6928,True,1961-04-18,Pune,Maharashtra,,False,True,Unemployed,,VERIFIED,LOW,False
USR19528,Y0chana B0rde,DPXXXXXX7X,True,XXXXXXXX2422,True,,Jaipur,Rajasthan,28595.0,False,False,Gig Worker,,VERIFIED,LOW,False
USR94352,Sai Varkey,GOXXXXXX1M,True,XXXXXXXXXXXX,False,1990-07-15,Pune,Maharashtra,,False,True,Student,,VERIFIED,HIGH,False
USR22924,Aacha1 Ka1a,CUXXXXXX6T,True,XXXXXXXX8972,True,,Lucknow,Uttar Pradesh,18067.0,False,False,Business Owner,,PENDING,LOW,False
USR32207,Tanmayi Luthra,YKXXXXXX6D,True,XXXXXXXX9759,True,1973-07-26,Ludhiana,Punjab,16600.0,False,False,Self Employed,,VERIFIED,,True
USR47798,Nee1ima Kapur,XDXXXXXX0F,True,XXXXXXXX6677,True,,Jalandhar,Punjab,80000.0,False,False,Gig Worker,,PENDING,LOW,False
USR74351,Aditya Sastry,YXXXXXXX0U,True,XXXXXXXX6102,True,1965-07-20,Ludhiana,Punjab,,False,True,Self Employed,,REJECTED,LOW,False
USR20573,Chameli Kumar,SXXXXXXX8B,True,XXXXXXXX3579,True,1987-06-30,Amritsar,Punjab,,False,True,Farmer,,PENDING,LOW,False
USR38682,0misha Sur,QEXXXXXX4E,True,XXXXXXXX8380,True,,Chennai,Tamil Nadu,13700.0,False,False,Self Employed,,PENDING,LOW,False
USR43452,nachiket kuruvilla,MBXXXXXX6M,True,XXXXXXXX5805,True,1999-06-09,Pune,Maharashtra,,False,True,Unemployed,,VERIFIED,MEDIUM,False
USR24054,Yashica Mahajan,EFXXXXXX1C,True,XXXXXXXX8146,True,1974-07-20,Ludhiana,Punjab,18700.0,False,False,Freelancer,,VERIFIED,,True
USR65178,Baghyawati Bhakta,KRXXXXXX8W,True,XXXXXXXX0062,True,2003-09-03,Bengaluru,Karnataka,23800.0,False,False,Freelancer,,VERIFIED,,True
USR27104,qarin shere,VVXXXXXX1X,False,XXXXXXXX4914,True,1993-08-18,Chennai,Tamil Nadu,,False,True,Student,,VERIFIED,LOW,False
USR18357,Maanas Sankaran,FYXXXXXX6B,True,XXXXXXXX6272,True,,Jalandhar,Punjab,20433.0,False,False,Freelancer,,VERIFIED,LOW,False
USR98356,Neelima Mitter,ISXXXXXX1X,False,XXXXXXXX4310,True,1999-07-17,Mumbai,Maharashtra,,False,True,Student,,PENDING,MEDIUM,False
USR21480,wriddhish dass,IRXXXXXX7H,True,XXXXXXXX9931,True,2001-10-28,Lucknow,Uttar Pradesh,,False,True,Gig Worker,,VERIFIED,LOW,False
USR93309,Aryan Nagi,KEXXXXXX0M,True,XXXXXXXX3254,True,1967-03-06,Chennai,Tamil Nadu,,False,True,Retired,,VERIFIED,LOW,False
USR22607,ayush deep,SCXXXXXX7K,True,XXXXXXXX7063,True,1985-06-29,Hyderabad,Telangana,,False,True,Retired,,PENDING,HIGH,False
USR21042,Siddharth Madan,JSXXXXXX9X,True,XXXXXXXX9663,False,1967-11-22,Hyderabad,Telangana,,False,True,Self Employed,,PENDING,LOW,False
USR27071,azad sood,XDXXXXXX4H,True,XXXXXXXX8507,True,1963-08-01,Jalandhar,Punjab,28837.0,False,False,Retired,,REJECTED,,True
USR79189,Ayushman Uppal,GHXXXXXX2Y,True,XXXXXXXX3033,True,1983-09-13,Pune,Maharashtra,,False,True,Business Owner,,VERIFIED,MEDIUM,False
USR62489,Ganga Mann,IEXXXXXX0Y,True,XXXXXXXX9127,True,,Jaipur,Rajasthan,49174.0,False,False,Freelancer,,VERIFIED,MEDIUM,False
USR44867,Utkarsh Trivedi,OIXXXXXX3W,True,XXXXXXXXXXXX,False,,Jalandhar,Punjab,42938.0,False,False,Student,,VERIFIED,MEDIUM,False
USR52965,Parth Rajan,OKXXXXXX7V,True,XXXXXXXX2742,True,1985-08-10,Ludhiana,Punjab,,False,True,Farmer,,PENDING,MEDIUM,False
USR65033,Geetika Bala,PJXXXXXX7I,True,XXXXXXXX46XX,False,1967-03-03,Ludhiana,Punjab,,False,True,Gig Worker,,PENDING,LOW,False
USR82807,Lekha Mishra,ZLXXXXXX0A,True,XXXXXXXX5373,True,1983-02-05,Hyderabad,Telangana,,False,True,Self Employed,,VERIFIED,LOW,False
USR96282,Lekha Shroff,OAXXXXXX1X,False,XXXXXXXX8260,True,1994-04-21,Pune,Maharashtra,,False,True,Retired,,VERIFIED,MEDIUM,False
USR92525,Anay Bajwa,XUXXXXXX3Q,True,XXXXXXXX8449,True,,Kolkata,West Bengal,29667.0,False,False,Self Employed,,VERIFIED,HIGH,False
USR47041,Gavin Gola,BRXXXXXX9W,True,XXXXXXXX6274,True,1978-04-15,Hyderabad,Telangana,37020.0,False,False,Student,,VERIFIED,,True
USR90333,ZARNA SURESH,DHXXXXXX9X,False,XXXXXXXX8883,True,2000-08-30,Lucknow,Uttar Pradesh,,False,True,Unemployed,,PENDING,LOW,False
USR29401,Lakshit Memon,ZQXXXXXX3R,True,XXXXXXXX5770,True,,Bengaluru,Karnataka,17892.0,False,False,Farmer,,VERIFIED,LOW,False
USR25616,ChavviPuri,XAXXXXXX9M,True,,False,1989-12-14,Chennai,Tamil Nadu,27195.0,False,False,Unemployed,2026-03-31 00:00:00,VERIFIED,LOW,False
USR73280,HEMANI PATLA,XWXXXXXX0O,True,,False,1986-07-26,Hyderabad,Telangana,24561.0,False,False,Unemployed,2026-03-31 00:00:00,PENDING,MEDIUM,False
USR21454,KALPIT MOHAN,,False,XXXXXXXXXXXX,False,2000-01-29,Jaipur,Rajasthan,14934.0,False,False,Unemployed,2026-03-30 21:23:08,VERIFIED,LOW,False
USR85159,Tanish Mane,TNXXXXXX7M,True,,False,1993-12-27,Jaipur,Rajasthan,33100.0,False,False,Salaried,2026-03-30 07:23:00,REJECTED,LOW,False
USR19113,Krishna Varty,KCXXXXXX3K,True,,False,2003-07-18,Lucknow,Uttar Pradesh,14630.0,False,False,Salaried,2026-03-30 01:02:26,VERIFIED,HIGH,False
USR56605,Pratyush Andra,JDXXXXXX2V,True,,False,1969-09-22,Hyderabad,Telangana,40220.0,False,False,Self Employed,2026-03-30 00:52:39,VERIFIED,LOW,False
USR62628,HEMAL BASU,RUXXXXXX0U,True,,False,1999-06-07,Ludhiana,Punjab,26961.0,False,False,Retired,2026-03-30 00:00:00,PENDING,MEDIUM,False
USR79028,Saksham Suri,,False,XXXXXXXX78XX,False,1963-11-19,Chennai,Tamil Nadu,18495.0,False,False,Business Owner,2026-03-29 05:48:00,VERIFIED,LOW,False
USR11994,Yatin Narayan,,False,XXXXXXXX8708,True,1963-11-12,Jaipur,Rajasthan,22752.0,False,False,Gig Worker,2026-03-29 00:00:00,PENDING,MEDIUM,False
USR65515,Falan Sawhney,,False,XXXXXXXX7390,True,1980-06-16,Chennai,Tamil Nadu,29691.0,False,False,Gig Worker,2026-03-28 00:00:00,REJECTED,MEDIUM,False
USR96830,Barkha Kadakia,WXXXXXXX3J,True,,False,2000-04-18,Kolkata,West Bengal,25700.0,False,False,Unemployed,2026-03-27 00:00:00,PENDING,LOW,False
USR54966,Victor Gera,IGXXXXXX7F,True,,False,1974-12-13,Amritsar,Punjab,45184.0,False,False,Freelancer,2026-03-27 00:00:00,REJECTED,LOW,False
USR72851,Viraj Sharma,PDXXXXXX5T,True,,False,2005-03-05,Bengaluru,Karnataka,78991.0,False,False,Salaried,2026-03-26 21:05:25,VERIFIED,MEDIUM,False
USR98113,Bhavna Thaman,,False,XXXXXXXX3240,True,2005-09-06,Delhi,Delhi,19020.0,False,False,Retired,2026-03-26 00:00:00,VERIFIED,LOW,False
USR84186,Irya Devi,GEXXXXXX0Y,False,,False,1976-12-22,Mumbai,Maharashtra,25800.0,False,False,Retired,2026-03-25 22:17:39,VERIFIED,LOW,False
USR62970,chakradev saha,ZWXXXXXX7P,True,,False,1971-06-16,Kolkata,West Bengal,13558.0,False,False,Retired,2026-03-25 00:00:00,VERIFIED,LOW,False
USR22184,FaqidChakrabarti,,False,XXXXXXXX2745,True,2004-03-14,Mumbai,Maharashtra,32311.0,False,False,Gig Worker,2026-03-25 00:00:00,VERIFIED,MEDIUM,False
USR66009,Sara Sabharwal,,False,XXXXXXXX5721,True,1965-01-02,Delhi,Delhi,37953.0,False,False,Retired,2026-03-25 00:00:00,VERIFIED,MEDIUM,False
USR91086,wazir ganesan,,False,XXXXXXXX8226,True,1984-09-24,Amritsar,Punjab,35646.0,False,False,Retired,2026-03-25 00:00:00,PENDING,LOW,False
USR29453,riya puri,,False,XXXXXXXX7717,True,1995-12-27,Hyderabad,Telangana,16438.0,False,False,Salaried,2026-03-24 17:19:30,VERIFIED,HIGH,False
USR42651,ANJALI KHARE,,False,XXXXXXXX4564,True,1961-10-01,Lucknow,Uttar Pradesh,11847.0,False,False,Farmer,2026-03-24 00:00:00,REJECTED,LOW,False
USR83805,Mugdha Ghose,RFXXXXXX2T,True,,False,1971-12-10,Ludhiana,Punjab,19496.0,False,False,Gig Worker,2026-03-24 00:00:00,VERIFIED,LOW,False
USR55920,HAMSINI KOHLI,,False,XXXXXXXX9855,True,1986-08-16,Bengaluru,Karnataka,29439.0,False,False,Farmer,2026-03-23 00:00:00,VERIFIED,LOW,False
USR15866,shaurya dugar,,False,XXXXXXXX9565,False,1966-05-31,Ludhiana,Punjab,10629.0,False,False,Salaried,2026-03-23 00:00:00,VERIFIED,LOW,False
USR52533,Triya Butala,1EXXXXXX5Q,False,,False,2006-05-07,Hyderabad,Telangana,129091.0,False,False,Student,2026-03-20 01:25:53,PENDING,LOW,False
USR60551,Ishani Bhat,RWXXXXXX6W,True,,False,1972-01-06,Pune,Maharashtra,30846.0,False,False,Business Owner,2026-03-20 00:00:00,VERIFIED,LOW,False
USR98133,Varenya Raja,,False,XXXXXXXX5851,True,1986-08-23,Kolkata,West Bengal,10156.0,False,False,Salaried,2026-03-19 08:23:00,VERIFIED,LOW,False
USR54363,Rushil Venkataraman,,False,XXXXXXXX3712,True,1998-11-19,Bengaluru,Karnataka,17410.0,False,False,Unemployed,2026-03-19 05:37:00,VERIFIED,LOW,False
USR83670,Sarthak Nigam,QTXXXXXX0H,True,,False,1966-08-09,Hyderabad,Telangana,15607.0,False,False,Retired,2026-03-19 00:00:00,VERIFIED,LOW,False
USR61898,Finn Sen,FTXXXXXX6X,False,,False,1963-09-25,Hyderabad,Telangana,29717.0,False,False,Gig Worker,2026-03-19 00:00:00,PENDING,HIGH,False
USR63383,hemal zacharia,,False,XXXXXXXX7448,True,1990-12-23,Ludhiana,Punjab,18832.0,True,False,Unemployed,2026-03-18 00:00:00,VERIFIED,MEDIUM,False
USR61302,Darsh Vasa,,False,XXXXXXXX8547,True,1984-12-18,Mumbai,Maharashtra,27800.0,False,False,Retired,2026-03-18 00:00:00,PENDING,MEDIUM,False
USR93078,DOMINIC CHADA,GMXXXXXX3Q,True,,False,1962-07-01,Bengaluru,Karnataka,37854.0,False,False,Freelancer,2026-03-17 00:00:00,VERIFIED,LOW,False
USR88720,GunbirJoshi,LWXXXXXX8E,True,,False,2007-10-14,Pune,Maharashtra,74367.0,False,False,Gig Worker,2026-03-16 00:00:00,VERIFIED,LOW,False
USR70997,Yashawini Virk,RGXXXXXX1V,True,,False,2003-02-07,Pune,Maharashtra,27800.0,False,False,Farmer,2026-03-15 00:00:00,VERIFIED,LOW,False
USR80243,Anya Brahmbhatt,ELXXXXXX0J,True,,False,1988-06-29,Pune,Maharashtra,47785.0,False,False,Retired,2026-03-14 10:57:00,PENDING,MEDIUM,False
USR59607,Aradhana Narula,MRXXXXXX0Z,True,,False,2000-02-28,Delhi,Delhi,204923.0,False,False,Gig Worker,2026-03-14 10:39:22,VERIFIED,LOW,False
USR27558,Suhani Bobal,,False,XXXXXXXX5113,True,2001-02-21,Ludhiana,Punjab,16977.0,False,False,Farmer,2026-03-14 00:00:00,PENDING,MEDIUM,False
USR34731,Baghyawati Prabhu,,False,XXXXXXXXXXXX,False,1975-10-16,Chennai,Tamil Nadu,27305.0,True,False,Salaried,2026-03-13 13:07:00,REJECTED,LOW,False
USR45324,Januja Jha,DNXXXXXX6T,True,,False,1983-05-27,Amritsar,Punjab,20941.0,False,False,Self Employed,2026-03-13 00:00:00,VERIFIED,LOW,False
USR55079,Neel Cherian,,False,XXXXXXXX5818,True,1960-07-20,Ludhiana,Punjab,47810.0,False,False,Gig Worker,2026-03-12 00:00:00,REJECTED,LOW,False
USR74378,FARAS LATA,YJXXXXXX4O,True,,False,1979-10-13,Delhi,Delhi,14283.0,False,False,Unemployed,2026-03-12 00:00:00,PENDING,LOW,False
USR51406,UrviDyal,WCXXXXXX7Z,True,,False,2002-10-14,Chennai,Tamil Nadu,20829.0,True,False,Freelancer,2026-03-11 00:00:00,PENDING,LOW,False
USR76781,Suhani Padmanabhan,CBXXXXXX1P,True,,False,1978-02-13,Delhi,Delhi,53823.0,False,False,Business Owner,2026-03-10 00:00:00,PENDING,LOW,False
USR19633,Yahvi Shenoy,UXXXXXXX9Q,True,,False,1968-06-30,Ludhiana,Punjab,26442.0,False,False,Retired,2026-03-10 00:00:00,REJECTED,LOW,False
USR37470,wridesh mital,,False,XXXXXXXX8381,True,2000-07-03,Jalandhar,Punjab,17210.0,False,False,Business Owner,2026-03-09 06:27:00,VERIFIED,LOW,False
USR22679,Janani Biswas,,False,XXXXXXXXXXXX,False,1966-02-26,Ludhiana,Punjab,14427.0,False,False,Self Employed,2026-03-09 00:00:00,VERIFIED,LOW,False
USR78859,Ubika Parikh,FGXXXXXX8H,True,,False,1999-10-16,Kolkata,West Bengal,34461.0,False,False,Retired,2026-03-09 00:00:00,VERIFIED,LOW,False
USR69824,osha vig,DFXXXXXX8I,True,,False,2007-08-31,Kolkata,West Bengal,42095.0,False,False,Self Employed,2026-03-08 18:25:00,VERIFIED,MEDIUM,False
USR94608,Tripti Bava,,False,XXXXXXXX1230,True,1977-08-11,Jaipur,Rajasthan,22227.0,False,False,Gig Worker,2026-03-08 07:08:10,PENDING,LOW,False
USR64308,Vedant Lalla,,False,XXXXXXXX1323,True,1990-02-13,Kolkata,West Bengal,10907.0,False,False,Retired,2026-03-08 00:00:00,VERIFIED,MEDIUM,False
USR14836,theodore de,TGXXXXXX5L,True,,False,1985-04-15,Delhi,Delhi,68438.0,False,False,Self Employed,2026-03-07 19:56:02,REJECTED,LOW,False
USR28091,Ekanta Venkataraman,,False,XXXXXXXX6259,True,1992-03-02,Chennai,Tamil Nadu,26370.0,False,False,Farmer,2026-03-07 01:07:06,VERIFIED,MEDIUM,False
USR74134,Shivansh Rajagopalan,,False,XXXXXXXX7589,True,1977-07-15,Mumbai,Maharashtra,33097.0,False,False,Farmer,2026-03-07 00:00:00,VERIFIED,HIGH,False
USR45699,Krisha Sekhon,OMXXXXXX7O,True,,False,1989-11-22,Lucknow,Uttar Pradesh,27900.0,False,False,Salaried,2026-03-07 00:00:00,VERIFIED,MEDIUM,False
USR48184,Vrishti Lala,G0XXXXXX0D,False,,False,2001-01-10,Hyderabad,Telangana,44752.0,True,False,Gig Worker,2026-03-07 00:00:00,VERIFIED,MEDIUM,False
USR96818,Baljiwan Sangha,DJXXXXXX4R,True,,False,1977-07-08,Mumbai,Maharashtra,11633.0,False,False,Unemployed,2026-03-07 00:00:00,VERIFIED,LOW,False
USR92894,Tara Sama,,False,XXXXXXXX6716,True,2002-08-22,Jaipur,Rajasthan,51897.0,True,False,Self Employed,2026-03-07 00:00:00,PENDING,MEDIUM,False
USR71366,Zansi Prabhakar,JZXXXXXX6C,True,,False,1984-10-04,Delhi,Delhi,19319.0,False,False,Student,2026-03-06 00:00:00,VERIFIED,LOW,False
USR74778,GAVIN ZACHARIAH,,False,XXXXXXXXXXXX,False,1992-07-27,Delhi,Delhi,86098.0,False,False,Retired,2026-03-06 00:00:00,VERIFIED,LOW,False
USR34833,Ucchal Jhaveri,CPXXXXXX9Y,True,,False,1989-11-27,Lucknow,Uttar Pradesh,24422.0,False,False,Retired,2026-03-06 00:00:00,VERIFIED,LOW,False
USR87037,Tarak Sheth,HFXXXXXX5J,True,,False,1984-05-04,Mumbai,Maharashtra,11738.0,False,False,Retired,2026-03-05 17:54:00,PENDING,MEDIUM,False
USR86758,Utkarsh Sarma,,False,XXXXXXXX2750,True,1980-06-16,Bengaluru,Karnataka,12913.0,False,False,Student,2026-03-05 04:44:00,VERIFIED,LOW,False
USR35674,ZAYAN TAK,,False,XXXXXXXXXXXX,False,1985-01-22,Kolkata,West Bengal,39022.0,False,False,Student,2026-03-05 00:00:00,PENDING,HIGH,False
USR49718,Anay Dubey,NYXXXXXX6V,True,,False,1984-04-18,Pune,Maharashtra,75344.0,False,False,Freelancer,2026-03-04 21:37:16,VERIFIED,MEDIUM,False
USR19844,YASH BHASIN,LMXXXXXX9N,True,,False,1976-05-18,Amritsar,Punjab,8293.0,False,False,Self Employed,2026-03-04 00:00:00,VERIFIED,MEDIUM,False
USR89494,oni deo,DCXXXXXX6G,True,,False,1965-07-16,Jalandhar,Punjab,23491.0,False,False,Farmer,2026-03-04 00:00:00,VERIFIED,MEDIUM,False
USR43368,Zilmil Pandit,,False,XXXXXXXX0296,True,1964-05-11,Amritsar,Punjab,62513.0,False,False,Business Owner,2026-03-04 00:00:00,VERIFIED,LOW,False
USR67394,VANSHA GOEL,,False,XXXXXXXX3584,True,1989-09-13,Jaipur,Rajasthan,43673.0,False,False,Student,2026-03-03 02:12:35,REJECTED,LOW,False
USR29589,Prisha Aurora,,False,XXXXXXXXXXXX,False,1981-08-27,Hyderabad,Telangana,43416.0,False,False,Gig Worker,2026-03-03 00:00:00,VERIFIED,LOW,False
USR39813,Jacob Bava,SDXXXXXX0U,True,,False,1967-04-13,Jaipur,Rajasthan,59383.0,False,False,Salaried,2026-03-03 00:00:00,VERIFIED,LOW,False
USR38327,Lakshit Ram,,False,XXXXXXXX0601,True,1964-10-22,Lucknow,Uttar Pradesh,29457.0,False,False,Freelancer,2026-03-03 00:00:00,PENDING,MEDIUM,False
USR23227,Ojasvi Comar,VZXXXXXX3K,True,,False,1962-09-08,Pune,Maharashtra,59562.0,False,False,Retired,2026-03-01 00:00:00,VERIFIED,HIGH,False
